"geographic_id","county","state","age_3to17yrs_total","age_3to17_enrolled","year","fips"
"0500000US46093","Meade County","South Dakota","null","null",2020,"46093"
"0500000US46095","Mellette County","South Dakota","null","null",2020,"46095"
"0500000US46097","Miner County","South Dakota","null","null",2020,"46097"
"0500000US46099","Minnehaha County","South Dakota","39613","34023",2020,"46099"
"0500000US46101","Moody County","South Dakota","null","null",2020,"46101"
"0500000US46102","Oglala Lakota County","South Dakota","null","null",2020,"46102"
"0500000US46103","Pennington County","South Dakota","21586","18925",2020,"46103"
"0500000US46105","Perkins County","South Dakota","null","null",2020,"46105"
"0500000US46107","Potter County","South Dakota","null","null",2020,"46107"
"0500000US46109","Roberts County","South Dakota","null","null",2020,"46109"
"0500000US46111","Sanborn County","South Dakota","null","null",2020,"46111"
"0500000US46115","Spink County","South Dakota","null","null",2020,"46115"
"0500000US46117","Stanley County","South Dakota","null","null",2020,"46117"
"0500000US46119","Sully County","South Dakota","null","null",2020,"46119"
"0500000US46121","Todd County","South Dakota","null","null",2020,"46121"
"0500000US46123","Tripp County","South Dakota","null","null",2020,"46123"
"0500000US46125","Turner County","South Dakota","null","null",2020,"46125"
"0500000US46127","Union County","South Dakota","null","null",2020,"46127"
"0500000US46129","Walworth County","South Dakota","null","null",2020,"46129"
"0500000US46135","Yankton County","South Dakota","null","null",2020,"46135"
"0500000US46137","Ziebach County","South Dakota","null","null",2020,"46137"
"0500000US47001","Anderson County","Tennessee","13473","11996",2020,"47001"
"0500000US47003","Bedford County","Tennessee","10769","9347",2020,"47003"
"0500000US47005","Benton County","Tennessee","null","null",2020,"47005"
"0500000US47007","Bledsoe County","Tennessee","null","null",2020,"47007"
"0500000US47009","Blount County","Tennessee","22812","19877",2020,"47009"
"0500000US47011","Bradley County","Tennessee","19593","17113",2020,"47011"
"0500000US47013","Campbell County","Tennessee","6831","6022",2020,"47013"
"0500000US47015","Cannon County","Tennessee","null","null",2020,"47015"
"0500000US47017","Carroll County","Tennessee","null","null",2020,"47017"
"0500000US47019","Carter County","Tennessee","8886","7689",2020,"47019"
"0500000US47021","Cheatham County","Tennessee","7544","6681",2020,"47021"
"0500000US47023","Chester County","Tennessee","null","null",2020,"47023"
"0500000US47025","Claiborne County","Tennessee","null","null",2020,"47025"
"0500000US47027","Clay County","Tennessee","null","null",2020,"47027"
"0500000US47029","Cocke County","Tennessee","6436","5453",2020,"47029"
"0500000US47031","Coffee County","Tennessee","11302","9876",2020,"47031"
"0500000US47033","Crockett County","Tennessee","null","null",2020,"47033"
"0500000US47035","Cumberland County","Tennessee","9025","7516",2020,"47035"
"0500000US47037","Davidson County","Tennessee","115932","100435",2020,"47037"
"0500000US47039","Decatur County","Tennessee","null","null",2020,"47039"
"0500000US47041","DeKalb County","Tennessee","null","null",2020,"47041"
"0500000US47043","Dickson County","Tennessee","10090","8987",2020,"47043"
"0500000US47045","Dyer County","Tennessee","7460","6775",2020,"47045"
"0500000US47047","Fayette County","Tennessee","6586","5586",2020,"47047"
"0500000US47049","Fentress County","Tennessee","null","null",2020,"47049"
"0500000US47051","Franklin County","Tennessee","7029","6475",2020,"47051"
"0500000US47053","Gibson County","Tennessee","10026","8841",2020,"47053"
"0500000US47055","Giles County","Tennessee","null","null",2020,"47055"
"0500000US47057","Grainger County","Tennessee","null","null",2020,"47057"
"0500000US47059","Greene County","Tennessee","11195","9886",2020,"47059"
"0500000US47061","Grundy County","Tennessee","null","null",2020,"47061"
"0500000US47063","Hamblen County","Tennessee","12597","11260",2020,"47063"
"0500000US47065","Hamilton County","Tennessee","63149","56704",2020,"47065"
"0500000US47067","Hancock County","Tennessee","null","null",2020,"47067"
"0500000US47069","Hardeman County","Tennessee","null","null",2020,"47069"
"0500000US47071","Hardin County","Tennessee","null","null",2020,"47071"
"0500000US47073","Hawkins County","Tennessee","9838","8634",2020,"47073"
"0500000US47075","Haywood County","Tennessee","null","null",2020,"47075"
"0500000US47077","Henderson County","Tennessee","null","null",2020,"47077"
"0500000US47079","Henry County","Tennessee","null","null",2020,"47079"
"0500000US47081","Hickman County","Tennessee","null","null",2020,"47081"
"0500000US47083","Houston County","Tennessee","null","null",2020,"47083"
"0500000US47085","Humphreys County","Tennessee","null","null",2020,"47085"
"0500000US47087","Jackson County","Tennessee","null","null",2020,"47087"
"0500000US47089","Jefferson County","Tennessee","9207","8329",2020,"47089"
"0500000US47091","Johnson County","Tennessee","null","null",2020,"47091"
"0500000US47093","Knox County","Tennessee","83386","73267",2020,"47093"
"0500000US47095","Lake County","Tennessee","null","null",2020,"47095"
"0500000US47097","Lauderdale County","Tennessee","null","null",2020,"47097"
"0500000US47099","Lawrence County","Tennessee","9529","8345",2020,"47099"
"0500000US47101","Lewis County","Tennessee","null","null",2020,"47101"
"0500000US47103","Lincoln County","Tennessee","6404","5874",2020,"47103"
"0500000US47105","Loudon County","Tennessee","8639","7521",2020,"47105"
"0500000US47107","McMinn County","Tennessee","9446","8423",2020,"47107"
"0500000US47109","McNairy County","Tennessee","null","null",2020,"47109"
"0500000US47111","Macon County","Tennessee","null","null",2020,"47111"
"0500000US47113","Madison County","Tennessee","18251","15987",2020,"47113"
"0500000US47115","Marion County","Tennessee","null","null",2020,"47115"
"0500000US47117","Marshall County","Tennessee","6641","5651",2020,"47117"
"0500000US47119","Maury County","Tennessee","18396","16119",2020,"47119"
"0500000US47121","Meigs County","Tennessee","null","null",2020,"47121"
"0500000US47123","Monroe County","Tennessee","8604","6918",2020,"47123"
"0500000US47125","Montgomery County","Tennessee","44731","37631",2020,"47125"
"0500000US47127","Moore County","Tennessee","null","null",2020,"47127"
"0500000US47129","Morgan County","Tennessee","null","null",2020,"47129"
"0500000US47131","Obion County","Tennessee","null","null",2020,"47131"
"0500000US47133","Overton County","Tennessee","null","null",2020,"47133"
"0500000US47135","Perry County","Tennessee","null","null",2020,"47135"
"0500000US47137","Pickett County","Tennessee","null","null",2020,"47137"
"0500000US47139","Polk County","Tennessee","null","null",2020,"47139"
"0500000US47141","Putnam County","Tennessee","13618","11712",2020,"47141"
"0500000US47143","Rhea County","Tennessee","6233","5426",2020,"47143"
"0500000US47145","Roane County","Tennessee","8742","7718",2020,"47145"
"0500000US47147","Robertson County","Tennessee","14160","12389",2020,"47147"
"0500000US47149","Rutherford County","Tennessee","67111","59714",2020,"47149"
"0500000US47151","Scott County","Tennessee","null","null",2020,"47151"
"0500000US47153","Sequatchie County","Tennessee","null","null",2020,"47153"
"0500000US47155","Sevier County","Tennessee","16926","14961",2020,"47155"
"0500000US47157","Shelby County","Tennessee","194857","169723",2020,"47157"
"0500000US47159","Smith County","Tennessee","null","null",2020,"47159"
"0500000US47161","Stewart County","Tennessee","null","null",2020,"47161"
"0500000US47163","Sullivan County","Tennessee","25794","22784",2020,"47163"
"0500000US47165","Sumner County","Tennessee","38139","33442",2020,"47165"
"0500000US47167","Tipton County","Tennessee","12992","11247",2020,"47167"
"0500000US47169","Trousdale County","Tennessee","null","null",2020,"47169"
"0500000US47171","Unicoi County","Tennessee","null","null",2020,"47171"
"0500000US47173","Union County","Tennessee","null","null",2020,"47173"
"0500000US47175","Van Buren County","Tennessee","null","null",2020,"47175"
"0500000US47177","Warren County","Tennessee","8047","6833",2020,"47177"
"0500000US47179","Washington County","Tennessee","20731","18036",2020,"47179"
"0500000US47181","Wayne County","Tennessee","null","null",2020,"47181"
"0500000US47183","Weakley County","Tennessee","null","null",2020,"47183"
"0500000US47185","White County","Tennessee","null","null",2020,"47185"
"0500000US47187","Williamson County","Tennessee","55402","52468",2020,"47187"
"0500000US47189","Wilson County","Tennessee","28073","25392",2020,"47189"
"0500000US48001","Anderson County","Texas","9419","8010",2020,"48001"
"0500000US48003","Andrews County","Texas","null","null",2020,"48003"
"0500000US48005","Angelina County","Texas","18730","16504",2020,"48005"
"0500000US48007","Aransas County","Texas","null","null",2020,"48007"
"0500000US48009","Archer County","Texas","null","null",2020,"48009"
"0500000US48011","Armstrong County","Texas","null","null",2020,"48011"
"0500000US48013","Atascosa County","Texas","11350","10087",2020,"48013"
"0500000US48015","Austin County","Texas","6252","5575",2020,"48015"
"0500000US48017","Bailey County","Texas","null","null",2020,"48017"
"0500000US48019","Bandera County","Texas","null","null",2020,"48019"
"0500000US48021","Bastrop County","Texas","19010","16464",2020,"48021"
"0500000US48023","Baylor County","Texas","null","null",2020,"48023"
"0500000US48025","Bee County","Texas","null","null",2020,"48025"
"0500000US48027","Bell County","Texas","80692","68375",2020,"48027"
"0500000US48029","Bexar County","Texas","423809","375809",2020,"48029"
"0500000US48031","Blanco County","Texas","null","null",2020,"48031"
"0500000US48033","Borden County","Texas","null","null",2020,"48033"
"0500000US48035","Bosque County","Texas","null","null",2020,"48035"
"0500000US48037","Bowie County","Texas","18927","16938",2020,"48037"
"0500000US48039","Brazoria County","Texas","81470","74230",2020,"48039"
"0500000US48041","Brazos County","Texas","38629","33932",2020,"48041"
"0500000US48043","Brewster County","Texas","null","null",2020,"48043"
"0500000US48045","Briscoe County","Texas","null","null",2020,"48045"
"0500000US48047","Brooks County","Texas","null","null",2020,"48047"
"0500000US48049","Brown County","Texas","6866","6376",2020,"48049"
"0500000US48051","Burleson County","Texas","null","null",2020,"48051"
"0500000US48053","Burnet County","Texas","8731","8086",2020,"48053"
"0500000US48055","Caldwell County","Texas","7940","6869",2020,"48055"
"0500000US48057","Calhoun County","Texas","null","null",2020,"48057"
"0500000US48059","Callahan County","Texas","null","null",2020,"48059"
"0500000US48061","Cameron County","Texas","107808","96703",2020,"48061"
"0500000US48063","Camp County","Texas","null","null",2020,"48063"
"0500000US48065","Carson County","Texas","null","null",2020,"48065"
"0500000US48067","Cass County","Texas","null","null",2020,"48067"
"0500000US48069","Castro County","Texas","null","null",2020,"48069"
"0500000US48071","Chambers County","Texas","10281","8879",2020,"48071"
"0500000US48073","Cherokee County","Texas","11291","9993",2020,"48073"
"0500000US48075","Childress County","Texas","null","null",2020,"48075"
"0500000US48077","Clay County","Texas","null","null",2020,"48077"
"0500000US48079","Cochran County","Texas","null","null",2020,"48079"
"0500000US48081","Coke County","Texas","null","null",2020,"48081"
"0500000US48083","Coleman County","Texas","null","null",2020,"48083"
"0500000US48085","Collin County","Texas","227791","208571",2020,"48085"
"0500000US48087","Collingsworth County","Texas","null","null",2020,"48087"
"0500000US48089","Colorado County","Texas","null","null",2020,"48089"
"0500000US48091","Comal County","Texas","28320","25156",2020,"48091"
"0500000US48093","Comanche County","Texas","null","null",2020,"48093"
"0500000US48095","Concho County","Texas","null","null",2020,"48095"
"0500000US48097","Cooke County","Texas","7837","6898",2020,"48097"
"0500000US48099","Coryell County","Texas","14288","12465",2020,"48099"
"0500000US48101","Cottle County","Texas","null","null",2020,"48101"
"0500000US48103","Crane County","Texas","null","null",2020,"48103"
"0500000US48105","Crockett County","Texas","null","null",2020,"48105"
"0500000US48107","Crosby County","Texas","null","null",2020,"48107"
"0500000US48109","Culberson County","Texas","null","null",2020,"48109"
"0500000US48111","Dallam County","Texas","null","null",2020,"48111"
"0500000US48113","Dallas County","Texas","568800","508354",2020,"48113"
"0500000US48115","Dawson County","Texas","null","null",2020,"48115"
"0500000US48117","Deaf Smith County","Texas","null","null",2020,"48117"
"0500000US48119","Delta County","Texas","null","null",2020,"48119"
"0500000US48121","Denton County","Texas","179654","163926",2020,"48121"
"0500000US48123","DeWitt County","Texas","null","null",2020,"48123"
"0500000US48125","Dickens County","Texas","null","null",2020,"48125"
"0500000US48127","Dimmit County","Texas","null","null",2020,"48127"
"0500000US48129","Donley County","Texas","null","null",2020,"48129"
"0500000US48131","Duval County","Texas","null","null",2020,"48131"
"0500000US48133","Eastland County","Texas","null","null",2020,"48133"
"0500000US48135","Ector County","Texas","40252","35605",2020,"48135"
"0500000US48137","Edwards County","Texas","null","null",2020,"48137"
"0500000US48139","Ellis County","Texas","41087","36514",2020,"48139"
"0500000US48141","El Paso County","Texas","189667","170187",2020,"48141"
"0500000US48143","Erath County","Texas","7003","6154",2020,"48143"
"0500000US48145","Falls County","Texas","null","null",2020,"48145"
"0500000US48147","Fannin County","Texas","6361","5636",2020,"48147"
"0500000US48149","Fayette County","Texas","null","null",2020,"48149"
"0500000US48151","Fisher County","Texas","null","null",2020,"48151"
"0500000US48153","Floyd County","Texas","null","null",2020,"48153"
"0500000US48155","Foard County","Texas","null","null",2020,"48155"
"0500000US48157","Fort Bend County","Texas","188355","172846",2020,"48157"
"0500000US48159","Franklin County","Texas","null","null",2020,"48159"
"0500000US48161","Freestone County","Texas","null","null",2020,"48161"
"0500000US48163","Frio County","Texas","null","null",2020,"48163"
"0500000US48165","Gaines County","Texas","6141","4800",2020,"48165"
"0500000US48167","Galveston County","Texas","68584","62597",2020,"48167"
"0500000US48169","Garza County","Texas","null","null",2020,"48169"
"0500000US48171","Gillespie County","Texas","null","null",2020,"48171"
"0500000US48173","Glasscock County","Texas","null","null",2020,"48173"
"0500000US48175","Goliad County","Texas","null","null",2020,"48175"
"0500000US48177","Gonzales County","Texas","null","null",2020,"48177"
"0500000US48179","Gray County","Texas","null","null",2020,"48179"
"0500000US48181","Grayson County","Texas","26265","22848",2020,"48181"
"0500000US48183","Gregg County","Texas","26609","23667",2020,"48183"
"0500000US48185","Grimes County","Texas","null","null",2020,"48185"
"0500000US48187","Guadalupe County","Texas","35359","31643",2020,"48187"
"0500000US48189","Hale County","Texas","7722","6855",2020,"48189"
"0500000US48191","Hall County","Texas","null","null",2020,"48191"
"0500000US48193","Hamilton County","Texas","null","null",2020,"48193"
"0500000US48195","Hansford County","Texas","null","null",2020,"48195"
"0500000US48197","Hardeman County","Texas","null","null",2020,"48197"
"0500000US48199","Hardin County","Texas","11856","10329",2020,"48199"
"0500000US48201","Harris County","Texas","1038643","921605",2020,"48201"
"0500000US48203","Harrison County","Texas","14346","12340",2020,"48203"
"0500000US48205","Hartley County","Texas","null","null",2020,"48205"
"0500000US48207","Haskell County","Texas","null","null",2020,"48207"
"0500000US48209","Hays County","Texas","42943","37723",2020,"48209"
"0500000US48211","Hemphill County","Texas","null","null",2020,"48211"
"0500000US48213","Henderson County","Texas","14775","12620",2020,"48213"
"0500000US48215","Hidalgo County","Texas","236658","211687",2020,"48215"
"0500000US48217","Hill County","Texas","7050","6509",2020,"48217"
"0500000US48219","Hockley County","Texas","null","null",2020,"48219"
"0500000US48221","Hood County","Texas","10922","8954",2020,"48221"
"0500000US48223","Hopkins County","Texas","7658","6854",2020,"48223"
"0500000US48225","Houston County","Texas","null","null",2020,"48225"
"0500000US48227","Howard County","Texas","6586","5828",2020,"48227"
"0500000US48229","Hudspeth County","Texas","null","null",2020,"48229"
"0500000US48231","Hunt County","Texas","19291","17178",2020,"48231"
"0500000US48233","Hutchinson County","Texas","null","null",2020,"48233"
"0500000US48235","Irion County","Texas","null","null",2020,"48235"
"0500000US48237","Jack County","Texas","null","null",2020,"48237"
"0500000US48239","Jackson County","Texas","null","null",2020,"48239"
"0500000US48241","Jasper County","Texas","7497","6487",2020,"48241"
"0500000US48243","Jeff Davis County","Texas","null","null",2020,"48243"
"0500000US48245","Jefferson County","Texas","50858","43831",2020,"48245"
"0500000US48247","Jim Hogg County","Texas","null","null",2020,"48247"
"0500000US48249","Jim Wells County","Texas","9451","8507",2020,"48249"
"0500000US48251","Johnson County","Texas","38395","28109",2020,"48251"
"0500000US48253","Jones County","Texas","null","null",2020,"48253"
"0500000US48255","Karnes County","Texas","null","null",2020,"48255"
"0500000US48257","Kaufman County","Texas","31021","27529",2020,"48257"
"0500000US48259","Kendall County","Texas","9266","8708",2020,"48259"
"0500000US48261","Kenedy County","Texas","null","null",2020,"48261"
"0500000US48263","Kent County","Texas","null","null",2020,"48263"
"0500000US48265","Kerr County","Texas","8169","7544",2020,"48265"
"0500000US48267","Kimble County","Texas","null","null",2020,"48267"
"0500000US48269","King County","Texas","null","null",2020,"48269"
"0500000US48271","Kinney County","Texas","null","null",2020,"48271"
"0500000US48273","Kleberg County","Texas","6169","5220",2020,"48273"
"0500000US48275","Knox County","Texas","null","null",2020,"48275"
"0500000US48277","Lamar County","Texas","9817","8513",2020,"48277"
"0500000US48279","Lamb County","Texas","null","null",2020,"48279"
"0500000US48281","Lampasas County","Texas","null","null",2020,"48281"
"0500000US48283","La Salle County","Texas","null","null",2020,"48283"
"0500000US48285","Lavaca County","Texas","null","null",2020,"48285"
"0500000US48287","Lee County","Texas","null","null",2020,"48287"
"0500000US48289","Leon County","Texas","null","null",2020,"48289"
"0500000US48291","Liberty County","Texas","19403","16802",2020,"48291"
"0500000US48293","Limestone County","Texas","null","null",2020,"48293"
"0500000US48295","Lipscomb County","Texas","null","null",2020,"48295"
"0500000US48297","Live Oak County","Texas","null","null",2020,"48297"
"0500000US48299","Llano County","Texas","null","null",2020,"48299"
"0500000US48301","Loving County","Texas","null","null",2020,"48301"
"0500000US48303","Lubbock County","Texas","61084","54573",2020,"48303"
"0500000US48305","Lynn County","Texas","null","null",2020,"48305"
"0500000US48307","McCulloch County","Texas","null","null",2020,"48307"
"0500000US48309","McLennan County","Texas","52632","46621",2020,"48309"
"0500000US48311","McMullen County","Texas","null","null",2020,"48311"
"0500000US48313","Madison County","Texas","null","null",2020,"48313"
"0500000US48315","Marion County","Texas","null","null",2020,"48315"
"0500000US48317","Martin County","Texas","null","null",2020,"48317"
"0500000US48319","Mason County","Texas","null","null",2020,"48319"
"0500000US48321","Matagorda County","Texas","8109","6923",2020,"48321"
"0500000US48323","Maverick County","Texas","14953","13333",2020,"48323"
"0500000US48325","Medina County","Texas","10316","9124",2020,"48325"
"0500000US48327","Menard County","Texas","null","null",2020,"48327"
"0500000US48329","Midland County","Texas","40675","35461",2020,"48329"
"0500000US48331","Milam County","Texas","null","null",2020,"48331"
"0500000US48333","Mills County","Texas","null","null",2020,"48333"
"0500000US48335","Mitchell County","Texas","null","null",2020,"48335"
"0500000US48337","Montague County","Texas","null","null",2020,"48337"
"0500000US48339","Montgomery County","Texas","132169","118903",2020,"48339"
"0500000US48341","Moore County","Texas","null","null",2020,"48341"
"0500000US48343","Morris County","Texas","null","null",2020,"48343"
"0500000US48345","Motley County","Texas","null","null",2020,"48345"
"0500000US48347","Nacogdoches County","Texas","12391","10957",2020,"48347"
"0500000US48349","Navarro County","Texas","10646","9482",2020,"48349"
"0500000US48351","Newton County","Texas","null","null",2020,"48351"
"0500000US48353","Nolan County","Texas","null","null",2020,"48353"
"0500000US48355","Nueces County","Texas","75132","65170",2020,"48355"
"0500000US48357","Ochiltree County","Texas","null","null",2020,"48357"
"0500000US48359","Oldham County","Texas","null","null",2020,"48359"
"0500000US48361","Orange County","Texas","17188","15244",2020,"48361"
"0500000US48363","Palo Pinto County","Texas","null","null",2020,"48363"
"0500000US48365","Panola County","Texas","null","null",2020,"48365"
"0500000US48367","Parker County","Texas","28848","25443",2020,"48367"
"0500000US48369","Parmer County","Texas","null","null",2020,"48369"
"0500000US48371","Pecos County","Texas","null","null",2020,"48371"
"0500000US48373","Polk County","Texas","8569","7559",2020,"48373"
"0500000US48375","Potter County","Texas","27490","24044",2020,"48375"
"0500000US48377","Presidio County","Texas","null","null",2020,"48377"
"0500000US48379","Rains County","Texas","null","null",2020,"48379"
"0500000US48381","Randall County","Texas","27447","23770",2020,"48381"
"0500000US48383","Reagan County","Texas","null","null",2020,"48383"
"0500000US48385","Real County","Texas","null","null",2020,"48385"
"0500000US48387","Red River County","Texas","null","null",2020,"48387"
"0500000US48389","Reeves County","Texas","null","null",2020,"48389"
"0500000US48391","Refugio County","Texas","null","null",2020,"48391"
"0500000US48393","Roberts County","Texas","null","null",2020,"48393"
"0500000US48395","Robertson County","Texas","null","null",2020,"48395"
"0500000US48397","Rockwall County","Texas","23460","21777",2020,"48397"
"0500000US48399","Runnels County","Texas","null","null",2020,"48399"
"0500000US48401","Rusk County","Texas","10255","8788",2020,"48401"
"0500000US48403","Sabine County","Texas","null","null",2020,"48403"
"0500000US48405","San Augustine County","Texas","null","null",2020,"48405"
"0500000US48407","San Jacinto County","Texas","null","null",2020,"48407"
"0500000US48409","San Patricio County","Texas","15200","13756",2020,"48409"
"0500000US48411","San Saba County","Texas","null","null",2020,"48411"
"0500000US48413","Schleicher County","Texas","null","null",2020,"48413"
"0500000US48415","Scurry County","Texas","null","null",2020,"48415"
"0500000US48417","Shackelford County","Texas","null","null",2020,"48417"
"0500000US48419","Shelby County","Texas","null","null",2020,"48419"
"0500000US48421","Sherman County","Texas","null","null",2020,"48421"
"0500000US48423","Smith County","Texas","47287","42018",2020,"48423"
"0500000US48425","Somervell County","Texas","null","null",2020,"48425"
"0500000US48427","Starr County","Texas","17339","15659",2020,"48427"
"0500000US48429","Stephens County","Texas","null","null",2020,"48429"
"0500000US48431","Sterling County","Texas","null","null",2020,"48431"
"0500000US48433","Stonewall County","Texas","null","null",2020,"48433"
"0500000US48435","Sutton County","Texas","null","null",2020,"48435"
"0500000US48437","Swisher County","Texas","null","null",2020,"48437"
"0500000US48439","Tarrant County","Texas","461503","409316",2020,"48439"
"0500000US48441","Taylor County","Texas","28255","24649",2020,"48441"
"0500000US48443","Terrell County","Texas","null","null",2020,"48443"
"0500000US48445","Terry County","Texas","null","null",2020,"48445"
"0500000US48447","Throckmorton County","Texas","null","null",2020,"48447"
"0500000US48449","Titus County","Texas","7725","7002",2020,"48449"
"0500000US48451","Tom Green County","Texas","23649","20337",2020,"48451"
"0500000US48453","Travis County","Texas","224068","202289",2020,"48453"
"0500000US48455","Trinity County","Texas","null","null",2020,"48455"
"0500000US48457","Tyler County","Texas","null","null",2020,"48457"
"0500000US48459","Upshur County","Texas","8530","7796",2020,"48459"
"0500000US48461","Upton County","Texas","null","null",2020,"48461"
"0500000US48463","Uvalde County","Texas","5855","5284",2020,"48463"
"0500000US48465","Val Verde County","Texas","11620","10105",2020,"48465"
"0500000US48467","Van Zandt County","Texas","11106","9883",2020,"48467"
"0500000US48469","Victoria County","Texas","19534","17343",2020,"48469"
"0500000US48471","Walker County","Texas","8672","7411",2020,"48471"
"0500000US48473","Waller County","Texas","11025","9616",2020,"48473"
"0500000US48475","Ward County","Texas","null","null",2020,"48475"
"0500000US48477","Washington County","Texas","6440","5822",2020,"48477"
"0500000US48479","Webb County","Texas","75105","68314",2020,"48479"
"0500000US48481","Wharton County","Texas","8982","7454",2020,"48481"
"0500000US48483","Wheeler County","Texas","null","null",2020,"48483"
"0500000US48485","Wichita County","Texas","24558","21702",2020,"48485"
"0500000US48487","Wilbarger County","Texas","null","null",2020,"48487"
"0500000US48489","Willacy County","Texas","null","null",2020,"48489"
"0500000US48491","Williamson County","Texas","125344","113999",2020,"48491"
"0500000US48493","Wilson County","Texas","10247","9424",2020,"48493"
"0500000US48495","Winkler County","Texas","null","null",2020,"48495"
"0500000US48497","Wise County","Texas","14274","12490",2020,"48497"
"0500000US48499","Wood County","Texas","7392","6522",2020,"48499"
"0500000US48501","Yoakum County","Texas","null","null",2020,"48501"
"0500000US48503","Young County","Texas","null","null",2020,"48503"
"0500000US48505","Zapata County","Texas","null","null",2020,"48505"
"0500000US48507","Zavala County","Texas","null","null",2020,"48507"
"0500000US49001","Beaver County","Utah","null","null",2020,"49001"
"0500000US49003","Box Elder County","Utah","14617","13108",2020,"49003"
"0500000US49005","Cache County","Utah","31622","28241",2020,"49005"
"0500000US49007","Carbon County","Utah","null","null",2020,"49007"
"0500000US49009","Daggett County","Utah","null","null",2020,"49009"
"0500000US49011","Davis County","Utah","94766","84433",2020,"49011"
"0500000US49013","Duchesne County","Utah","null","null",2020,"49013"
"0500000US49015","Emery County","Utah","null","null",2020,"49015"
"0500000US49017","Garfield County","Utah","null","null",2020,"49017"
"0500000US49019","Grand County","Utah","null","null",2020,"49019"
"0500000US49021","Iron County","Utah","12957","11253",2020,"49021"
"0500000US49023","Juab County","Utah","null","null",2020,"49023"
"0500000US49025","Kane County","Utah","null","null",2020,"49025"
"0500000US49027","Millard County","Utah","null","null",2020,"49027"
"0500000US49029","Morgan County","Utah","null","null",2020,"49029"
"0500000US49031","Piute County","Utah","null","null",2020,"49031"
"0500000US49033","Rich County","Utah","null","null",2020,"49033"
"0500000US49035","Salt Lake County","Utah","259944","233843",2020,"49035"
"0500000US49037","San Juan County","Utah","null","null",2020,"49037"
"0500000US49039","Sanpete County","Utah","6302","5878",2020,"49039"
"0500000US49041","Sevier County","Utah","null","null",2020,"49041"
"0500000US49043","Summit County","Utah","8902","8195",2020,"49043"
"0500000US49045","Tooele County","Utah","19641","17445",2020,"49045"
"0500000US49047","Uintah County","Utah","10064","8935",2020,"49047"
"0500000US49049","Utah County","Utah","171391","152510",2020,"49049"
"0500000US49051","Wasatch County","Utah","8728","8167",2020,"49051"
"0500000US49053","Washington County","Utah","37804","34005",2020,"49053"
"0500000US49055","Wayne County","Utah","null","null",2020,"49055"
"0500000US49057","Weber County","Utah","59873","53182",2020,"49057"
"0500000US50001","Addison County","Vermont","null","null",2020,"50001"
"0500000US50003","Bennington County","Vermont","null","null",2020,"50003"
"0500000US50005","Caledonia County","Vermont","null","null",2020,"50005"
"0500000US50007","Chittenden County","Vermont","24431","22592",2020,"50007"
"0500000US50009","Essex County","Vermont","null","null",2020,"50009"
"0500000US50011","Franklin County","Vermont","9363","8005",2020,"50011"
"0500000US50013","Grand Isle County","Vermont","null","null",2020,"50013"
"0500000US50015","Lamoille County","Vermont","null","null",2020,"50015"
"0500000US50017","Orange County","Vermont","null","null",2020,"50017"
"0500000US50019","Orleans County","Vermont","null","null",2020,"50019"
"0500000US50021","Rutland County","Vermont","8779","8028",2020,"50021"
"0500000US50023","Washington County","Vermont","9392","8476",2020,"50023"
"0500000US50025","Windham County","Vermont","6227","5705",2020,"50025"
"0500000US50027","Windsor County","Vermont","8675","8048",2020,"50027"
"0500000US51001","Accomack County","Virginia","null","null",2020,"51001"
"0500000US51003","Albemarle County","Virginia","18153","16897",2020,"51003"
"0500000US51005","Alleghany County","Virginia","null","null",2020,"51005"
"0500000US51007","Amelia County","Virginia","null","null",2020,"51007"
"0500000US51009","Amherst County","Virginia","null","null",2020,"51009"
"0500000US51011","Appomattox County","Virginia","null","null",2020,"51011"
"0500000US51013","Arlington County","Virginia","34433","31609",2020,"51013"
"0500000US51015","Augusta County","Virginia","12286","10991",2020,"51015"
"0500000US51017","Bath County","Virginia","null","null",2020,"51017"
"0500000US51019","Bedford County","Virginia","13417","12204",2020,"51019"
"0500000US51021","Bland County","Virginia","null","null",2020,"51021"
"0500000US51023","Botetourt County","Virginia","null","null",2020,"51023"
"0500000US51025","Brunswick County","Virginia","null","null",2020,"51025"
"0500000US51027","Buchanan County","Virginia","null","null",2020,"51027"
"0500000US51029","Buckingham County","Virginia","null","null",2020,"51029"
"0500000US51031","Campbell County","Virginia","9199","8110",2020,"51031"
"0500000US51033","Caroline County","Virginia","5878","5235",2020,"51033"
"0500000US51035","Carroll County","Virginia","null","null",2020,"51035"
"0500000US51036","Charles City County","Virginia","null","null",2020,"51036"
"0500000US51037","Charlotte County","Virginia","null","null",2020,"51037"
"0500000US51041","Chesterfield County","Virginia","70439","63001",2020,"51041"
"0500000US51043","Clarke County","Virginia","null","null",2020,"51043"
"0500000US51045","Craig County","Virginia","null","null",2020,"51045"
"0500000US51047","Culpeper County","Virginia","10748","9441",2020,"51047"
"0500000US51049","Cumberland County","Virginia","null","null",2020,"51049"
"0500000US51051","Dickenson County","Virginia","null","null",2020,"51051"
"0500000US51053","Dinwiddie County","Virginia","null","null",2020,"51053"
"0500000US51057","Essex County","Virginia","null","null",2020,"51057"
"0500000US51059","Fairfax County","Virginia","225834","206517",2020,"51059"
"0500000US51061","Fauquier County","Virginia","13927","12688",2020,"51061"
"0500000US51063","Floyd County","Virginia","null","null",2020,"51063"
